trip_id,datetime,city,driver_id,distance_km,duration_min,surge_multiplier,fare_uzs,status,payment_method,rating
T003803,2024-02-24 18:59:00,Andijon,D0211,6.4,13.0,1.5,21 900,completed,cash,5.0
T000289,2024-03-08 09:10:00,Samarqand,D0153,5.8,12.0,1.5,20 600,completed,cash,4.7
T000344,2024-02-21 09:51:00,Samarqand,D0291,10.0,18.0,1.0,30 000,Completed,card,4.4
T004021,2024-01-03 08:22:00,Buxoro,D0230,9.6,16.0,1.3,,cancelled,,
T004571,2024-03-05 05:36:00,Buxoro,D0282,4.8,10.0,1.0,12 200,Completed,cash,4.7
T003157,2024-03-27 17:56:00,Namangan,D0006,7.3,16.0,1.0,16 000,Completed,card,4.6
T000866,2024-02-14 21:19:00,Buxoro,D0274,5.9,11.0,1.0,,cancelled,,
T000642,2024-01-13 00:04:00,Toshkent,D0182,3.9,20.0,1.0,10 800,COMPLETED,cash,4.7
T000071,2024-02-18 20:04:00,Namangan,D0165,6.9,17.0,1.0,36 200,completed,cash,5.0
T001547,2024-03-06 19:52:00,Namangan,D0075,8.9,25.0,1.3,35 900,COMPLETED,card,4.1
T004704,2024-02-07 09:54:00,Namangan,D0036,6.5,14.0,1.3,19 200,completed,wallet,4.8
T002854,2024-02-17 05:37:00,Buxoro,D0129,4.1,8.0,1.0,,cancelled,,
T004190,2024-03-09 15:32:00,Samarqand,D0128,4.3,9.0,1.0,11 400,Completed,wallet,4.3
T000998,2024-01-23 19:02:00,Buxoro,D0227,14.7,36.0,1.0,27 000,completed,card,5.0
T003295,2024-01-12 17:50:00,Andijon,D0066,6.2,18.0,1.0,14 300,completed,card,5.0
T003416,2024-03-14 11:02:00,Toshkent,D0114,3.9,12.0,1.0,10 800,completed,card,4.1
T000736,2024-03-05 12:35:00,Toshkent,D0138,3.9,13.0,1.0,,completed,wallet,4.5
T001382,2024-02-16 18:13:00,Toshkent,D0119,7.9,13.0,1.3,21 900,completed,card,4.6
T000393,2024-01-01 20:06:00,Andijon,D0190,15.1,32.0,1.0,27 600,completed,cash,4.7
T001035,2024-03-22 03:08:00,Samarqand,D0205,11.3,77.0,1.0,32 900,completed,cash,4.2
T003141,2024-01-21 20:49:00,Namangan,D0207,4.5,11.0,1.0,17 900,completed,cash,4.8
T004186,2024-01-16 20:55:00,Andijon,D0272,5.7,18.0,1.0,13 600,Completed,cash,4.8
T004393,2024-01-10 07:58:00,Buxoro,D0234,5.4,10.0,1.0,30 900,Completed,card,4.0
T001470,2024-02-03 07:20:00,Buxoro,D0001,4.2,9.0,1.0,17 200,completed,cash,4.9
T003132,2024-01-18 17:48:00,Andijon,D0017,6.1,12.0,1.0,,cancelled,,
T000715,2024-03-24 04:06:00,Buxoro,D0137,11.6,38.0,1.0,,cancelled,,
T004831,2024-02-10 16:59:00,Toshkent,D0073,5.5,19.0,1.0,13 200,completed,cash,5.0
T002929,2024-01-18 18:21:00,Toshkent,D0142,8.6,19.0,1.5,,canceled,,
T001061,2024-01-13 07:55:00,Toshkent,D0110,5.5,15.0,1.0,13 200,completed,wallet,4.0
T004177,2024-01-28 02:56:00,Samarqand,D0170,6.4,16.0,1.0,,cancelled,,
T003364,2024-01-26 08:44:00,Toshkent,D0159,5.4,22.0,1.3,40 200,completed,wallet,4.6
T003694,2024-02-28 05:00:00,Namangan,D0202,7.2,16.0,1.0,,cancelled,,
T003925,2024-03-07 08:32:00,Toshkent,D0072,2.5,6.0,1.3,11 400,COMPLETED,card,5.0
T001516,2024-02-28 20:47:00,Andijon,D0219,12.0,28.0,1.0,34 400,Completed,cash,4.6
T004236,2024-01-24 18:05:00,Andijon,D0260,2.0,4.0,1.5,18 600,completed,card,4.1
T002586,2024-02-04 07:56:00,Toshkent,D0162,10.6,37.0,1.0,31 300,COMPLETED,card,3.5
T000217,2024-02-03 18:23:00,Buxoro,D0069,4.1,18.0,1.3,14 500,COMPLETED,cash,3.8
T003101,2024-03-12 08:27:00,Toshkent,D0127,3.9,9.0,1.3,,cancelled,,
T004537,2024-02-10 03:35:00,Namangan,D0160,3.9,9.0,1.0,16 600,completed,card,4.3
T004050,2024-03-02 18:28:00,Namangan,D0116,3.4,10.0,1.0,,cancelled,,
T004966,2024-03-06 03:37:00,Andijon,D0287,6.7,18.0,1.0,15 000,COMPLETED,cash,4.8
T002480,2024-01-18 18:29:00,Samarqand,D0164,4.7,13.0,1.5,18 100,completed,card,4.6
T000806,2024-03-24 19:39:00,Samarqand,D0280,11.3,23.0,1.5,32 900,completed,card,4.9
T001665,2024-01-05 13:07:00,Toshkent,D0194,3.9,6.0,1.0,25 600,completed,cash,4.4
T002095,2024-01-03 03:25:00,Namangan,D0285,4.2,9.0,1.0,17 200,COMPLETED,card,4.5
T000828,2024-01-27 17:16:00,Toshkent,D0108,4.2,13.0,1.0,26 700,completed,card,4.0
T004062,2024-02-28 17:41:00,Toshkent,D0049,7.0,15.0,1.0,,canceled,,
T000623,2024-03-11 17:59:00,Samarqand,D0164,6.5,14.0,1.0,14 800,Completed,card,5.0
T001556,2024-02-09 10:42:00,Toshkent,D0167,5.6,14.0,1.0,13 400,completed,cash,5.0
T002029,2024-01-30 07:46:00,Namangan,D0165,5.7,11.0,1.0,32 000,COMPLETED,cash,4.1
T002719,2024-03-26 08:36:00,Toshkent,D0026,7.8,15.0,1.5,25 000,completed,cash,4.7
T004908,2024-03-06 22:32:00,Toshkent,D0218,3.7,9.0,1.0,16 100,completed,card,5.0
T003035,2024-01-10 08:30:00,Toshkent,D0096,7.0,19.0,1.0,15 500,completed,card,4.6
T001113,2024-01-07 08:55:00,Toshkent,D0220,4.0,11.0,1.3,33 800,completed,cash,4.7
T003881,2024-02-27 10:02:00,Andijon,D0270,6.3,14.0,1.0,,cancelled,,
T004495,2024-02-10 17:49:00,Buxoro,D0100,2.1,6.0,1.0,12 600,Completed,wallet,4.8
T001415,2024-02-22 09:25:00,Namangan,D0231,2.9,5.0,1.0,9 400,Completed,cash,3.5
T004944,2024-02-02 10:05:00,Andijon,D0253,4.3,12.0,1.0,11 400,completed,wallet,4.1
T004941,2024-03-27 18:47:00,Toshkent,D0172,8.7,15.0,1.3,,canceled,,
T001301,2024-03-25 07:46:00,Namangan,D0149,3.2,6.0,1.0,,Cancelled,,
T000869,2024-02-23 17:42:00,Andijon,D0193,6.5,19.0,1.0,22 300,completed,cash,5.0
T003502,2024-02-26 18:27:00,Namangan,D0021,8.1,20.0,1.3,22 300,completed,card,5.0
T001046,2024-03-12 04:01:00,Samarqand,D0186,3.3,10.0,1.0,15 300,completed,card,5.0
T004884,2024-02-17 13:28:00,Toshkent,D0009,10.7,,1.0,21 000,COMPLETED,card,4.1
T002977,2024-03-30 17:12:00,Toshkent,D0007,2.0,5.0,1.0,,COMPLETED,card,5.0
T001421,2024-01-29 08:35:00,Andijon,D0253,-1.0,8.0,1.5,17 200,completed,card,4.2
T004234,2024-01-21 18:02:00,Toshkent,D0112,3.0,6.0,2.0,19 000,completed,card,4.3
T004104,2024-03-23 18:33:00,Toshkent,D0150,11.1,36.0,1.3,42 100,completed,cash,5.0
T002194,2024-01-17 05:27:00,Toshkent,D0123,4.8,9.0,1.0,18 600,completed,cash,5.0
T002557,2024-01-14 18:26:00,Andijon,D0103,6.0,21.0,1.3,18 200,completed,card,4.7
T001488,2024-02-12 03:09:00,Andijon,D0039,5.5,13.0,1.0,20 100,completed,card,4.4
T003261,2024-02-20 19:01:00,Buxoro,D0282,1.9,4.0,2.0,15 700,Completed,card,4.6
T003595,2024-02-07 09:50:00,Namangan,D0029,2.5,5.0,1.0,8 800,completed,wallet,3.8
T002735,2024-02-19 20:31:00,Buxoro,D0082,7.7,34.0,1.0,16 600,Completed,card,4.8
T001338,2024-02-17 17:33:00,Samarqand,D0012,6.1,,1.0,,cancelled,,
T002007,2024-03-16 08:59:00,Toshkent,D0097,8.8,18.0,2.0,85 600,COMPLETED,cash,4.8
T004454,2024-01-03 19:22:00,Buxoro,D0273,8.1,16.0,1.5,25 700,Completed,card,4.8
T002010,2024-02-07 17:51:00,Samarqand,D0188,5.5,9.0,1.0,,cancelled,,
T004171,2024-02-11 10:16:00,Toshkent,D0015,4.6,9.0,1.0,11 900,Completed,card,4.6
T000337,2024-01-05 09:38:00,Toshkent,D0239,5.6,12.0,2.0,26 800,completed,cash,4.8
T002283,2024-01-28 10:24:00,Toshkent,D0051,5.5,13.0,1.0,,cancelled,,
T004802,2024-03-27 18:19:00,Namangan,D0288,2.2,6.0,2.0,16 600,completed,cash,4.7
T004162,2024-03-03 18:29:00,Samarqand,D0186,4.2,11.0,1.3,22 400,COMPLETED,cash,4.2
T002905,2024-03-29 10:11:00,Toshkent,D0053,4.3,15.0,1.0,,cancelled,,
T001051,2024-03-12 07:03:00,Andijon,D0281,8.5,19.0,1.0,17 800,Completed,cash,5.0
T000335,2024-03-20 07:40:00,Toshkent,D0214,1.3,3.0,1.0,7 000,completed,card,3.5
T001653,2024-03-18 09:42:00,Toshkent,D0040,9.1,16.0,1.3,24 200,completed,wallet,4.8
T003666,2024-02-09 10:48:00,Toshkent,D0016,5.2,13.0,1.0,12 800,completed,card,4.3
T004915,2024-01-05 02:30:00,Toshkent,D0217,12.4,24.0,1.0,23 600,completed,card,3.9
T001192,2024-01-18 07:38:00,Andijon,D0039,8.0,14.0,1.0,25 600,Completed,card,4.7
T003636,2024-02-22 17:00:00,Toshkent,D0037,8.9,16.0,1.0,18 400,completed,card,4.1
T003100,2024-01-22 19:14:00,Toshkent,D0254,8.6,18.0,1.5,26 800,completed,wallet,5.0
T001391,2024-03-13 18:14:00,Toshkent,D0224,10.2,26.0,1.0,,cancelled,,
T000793,2024-01-03 12:20:00,Toshkent,D0101,9.8,19.0,1.0,19 700,Completed,wallet,4.0
T004019,2024-03-22 19:08:00,Samarqand,D0010,5.5,16.0,1.3,,no_show,,
T000645,2024-03-22 03:21:00,Buxoro,D0094,4.0,10.0,1.0,11 000,Completed,cash,4.1
T004035,2024-02-29 20:47:00,Buxoro,D0230,2.8,10.0,1.0,14 200,Completed,cash,4.0
T004258,2024-03-15 18:35:00,Toshkent,D0049,3.1,6.0,1.3,12 500,Completed,card,4.2
T000176,2024-03-09 10:59:00,Samarqand,D0280,8.8,28.0,1.0,18 200,completed,card,4.4
T001145,2024-01-31 09:04:00,Toshkent,D0032,4.2,8.0,2.0,,canceled,,
T000993,2024-01-29 08:17:00,Toshkent,D0239,3.0,8.0,1.3,12 400,completed,cash,5.0
T001334,2024-03-19 16:36:00,Buxoro,D0069,5.7,14.0,1.0,13 600,completed,wallet,5.0
T003296,2024-01-19 08:04:00,Samarqand,D0155,7.6,21.0,2.0,77 200,COMPLETED,wallet,3.5
T001549,2024-03-24 17:55:00,Andijon,D0125,7.8,20.0,1.0,16 700,Completed,card,4.9
T000235,2024-02-23 08:30:00,Namangan,D0116,-1.0,14.0,1.5,29 200,completed,card,4.6
T001050,2024-03-15 18:14:00,Andijon,D0118,3.4,6.0,1.5,,Cancelled,,
T002269,2024-02-12 18:41:00,Namangan,D0288,7.3,28.0,2.0,31 900,completed,cash,4.8
T003003,2024-03-12 22:14:00,Toshkent,D0222,4.9,11.0,1.0,12 400,Completed,card,4.6
T001372,2024-01-01 18:09:00,Samarqand,D0107,6.0,9.0,1.3,18 200,completed,card,3.6
T004558,2024-03-28 09:23:00,Samarqand,D0131,10.9,26.0,2.0,,Completed,card,4.6
T002440,2024-01-08 17:57:00,Andijon,D0272,2.6,6.0,1.0,8 900,completed,wallet,4.5
T001944,2024-01-01 06:00:00,Andijon,D0125,2.4,6.0,1.0,,no_show,,
T000705,2024-03-06 19:51:00,Buxoro,D0191,4.9,11.0,1.5,28 200,completed,card,4.4
T002754,2024-01-30 19:08:00,Toshkent,D0086,-3.0,10.0,1.0,11 400,COMPLETED,wallet,4.1
T004605,2024-02-12 12:35:00,Buxoro,D0282,7.1,31.0,1.0,15 600,completed,card,4.4
T003495,2024-02-09 17:00:00,Namangan,D0071,3.9,8.0,1.0,,cancelled,,
T004738,2024-03-17 18:46:00,Buxoro,D0137,2.4,6.0,1.0,,cancelled,,
T004628,2024-02-06 17:17:00,Buxoro,D0129,9.1,18.0,1.0,,COMPLETED,cash,4.8
T004055,2024-02-08 19:39:00,Andijon,D0077,3.0,6.0,1.0,14 600,completed,wallet,4.6
T002517,2024-01-18 01:46:00,Toshkent,D0086,8.2,15.0,1.0,17 300,COMPLETED,wallet,4.4
T003176,2024-02-13 09:47:00,Namangan,D0122,4.6,12.0,1.3,23 600,completed,cash,4.0
T003742,2024-03-12 03:39:00,Samarqand,D0208,5.2,12.0,1.0,12 800,completed,card,4.5
T003044,2024-01-18 20:25:00,Andijon,D0068,8.2,20.0,1.0,17 300,Completed,cash,4.6
T004293,2024-02-27 10:05:00,Samarqand,D0245,15.3,32.0,1.0,28 000,completed,card,4.0
T002942,2024-03-23 22:50:00,Andijon,D0272,17.3,29.0,1.0,31 000,completed,card,4.6
T002077,2024-02-17 15:30:00,Andijon,D0046,4.4,11.0,1.0,,cancelled,,
T003551,2024-01-30 08:56:00,Andijon,D0253,18.5,33.0,1.3,42 600,Completed,cash,3.8
T002832,2024-03-06 07:08:00,Andijon,D0103,11.3,27.0,1.0,22 000,completed,cash,4.5
T000432,2024-01-03 08:15:00,Buxoro,D0064,3.8,11.0,2.0,50 600,completed,wallet,5.0
T004881,2024-03-08 22:32:00,Toshkent,D0073,8.6,30.0,1.0,17 900,completed,wallet,3.9
T002188,2024-03-12 10:04:00,Andijon,D0210,1.6,4.0,1.0,11 500,COMPLETED,card,4.4
T002036,2024-01-12 03:44:00,Toshkent,D0048,10.5,21.0,1.0,31 100,Completed,wallet,3.9
T003663,2024-03-07 16:02:00,Namangan,D0121,4.1,12.0,1.0,,no_show,,
T002483,2024-01-14 12:23:00,Andijon,D0294,7.4,19.0,1.0,16 100,completed,cash,4.6
T002302,2024-01-04 17:32:00,Namangan,D0121,4.6,13.0,1.0,18 100,completed,cash,4.7
T000629,2024-02-23 18:33:00,Samarqand,D0018,3.5,16.0,2.0,31 400,completed,card,4.3
T004278,2024-02-12 07:17:00,Toshkent,D0242,5.5,12.0,1.0,31 200,completed,cash,4.2
T000753,2024-03-14 09:46:00,Toshkent,D0229,10.2,22.0,1.3,39 600,completed,cash,5.0
T004342,2024-01-04 08:43:00,Buxoro,D0282,5.2,11.0,1.5,19 200,completed,card,4.4
T002592,2024-01-24 23:03:00,Buxoro,D0274,7.1,14.0,1.0,,no_show,,
T002158,2024-03-18 11:26:00,Samarqand,D0186,2.8,8.0,1.0,14 200,COMPLETED,card,3.7
T001767,2024-03-30 08:16:00,Toshkent,D0154,6.6,14.0,1.0,14 900,COMPLETED,cash,4.7
T002542,2024-02-06 09:56:00,Namangan,D0285,4.6,15.0,1.3,23 600,completed,card,4.3
T000778,2024-01-02 10:36:00,Andijon,D0270,6.1,18.0,1.0,21 400,completed,cash,3.7
T001853,2024-02-22 11:19:00,Toshkent,D0119,5.0,12.0,1.0,,cancelled,,
T004637,2024-01-15 19:55:00,Samarqand,D0243,2.9,10.0,1.5,14 000,completed,card,5.0
T002171,2024-03-24 18:03:00,Namangan,D0152,2.7,6.0,2.0,18 100,COMPLETED,card,4.7
T001546,2024-01-14 18:34:00,Toshkent,D0233,13.8,36.0,1.0,,cancelled,,
T003050,2024-01-07 07:39:00,Andijon,D0210,8.7,16.0,1.0,27 100,completed,cash,4.1
T000910,2024-02-22 00:27:00,Samarqand,D0261,6.1,11.0,1.0,14 200,completed,cash,5.0
T002374,2024-01-01 18:23:00,Toshkent,D0133,6.2,18.0,1.0,14 300,completed,card,5.0
T004734,2024-02-20 09:10:00,Buxoro,D0258,6.9,13.0,1.3,47 000,completed,cash,4.4
T002762,2024-01-05 17:10:00,Toshkent,D0214,7.3,19.0,1.0,16 000,Completed,cash,4.6
T000615,2024-01-18 19:13:00,Toshkent,D0087,6.3,20.0,1.0,14 400,Completed,card,4.1
T004943,2024-02-08 09:56:00,Toshkent,D0098,6.6,,1.3,19 400,COMPLETED,card,4.7
T002513,2024-03-14 18:28:00,Toshkent,D0098,2.7,5.0,2.0,18 100,completed,cash,4.8
T001280,2024-01-10 07:37:00,Toshkent,D0171,9.2,22.0,1.0,18 800,completed,card,5.0
T001080,2024-01-26 18:18:00,Toshkent,D0022,9.4,20.0,1.5,28 600,COMPLETED,card,4.9
T003092,2024-02-10 10:47:00,Buxoro,D0055,5.4,16.0,1.0,13 100,completed,card,4.4
T001538,2024-01-23 23:47:00,Buxoro,D0082,8.0,12.0,1.0,,cancelled,,
T001385,2024-03-07 07:01:00,Toshkent,D0022,5.7,15.0,1.0,13 600,completed,wallet,4.9
T000042,2024-02-16 17:54:00,Toshkent,D0108,5.1,14.0,1.0,29 800,COMPLETED,cash,4.9
T004715,2024-02-26 11:03:00,Buxoro,D0271,2.3,7.0,1.0,13 100,completed,card,4.1
T002797,2024-01-03 04:33:00,Toshkent,D0044,2.9,6.0,1.0,9 400,completed,card,4.0
T001676,2024-01-31 15:30:00,Toshkent,D0266,5.8,12.0,1.0,20 800,completed,card,4.3
T001526,2024-03-25 23:17:00,Namangan,D0196,2.1,5.0,1.0,19 400,Completed,card,5.0
T003864,2024-02-27 07:56:00,Namangan,D0283,7.9,17.0,1.0,16 800,completed,card,4.9
T002848,2024-02-10 20:03:00,Toshkent,D0062,5.1,10.0,1.0,12 600,Completed,card,4.0
T001019,2024-02-13 07:29:00,Buxoro,D0173,4.9,11.0,1.0,18 800,Completed,wallet,4.7
T001222,2024-03-04 19:13:00,Toshkent,D0070,4.5,11.0,1.0,11 800,COMPLETED,cash,4.3
T003986,2024-02-06 16:06:00,Buxoro,D0191,5.2,11.0,1.0,19 400,Completed,card,4.2
T003434,2024-01-12 08:49:00,Toshkent,D0157,5.5,11.0,2.0,40 200,COMPLETED,card,4.8
T000832,2024-01-03 19:30:00,Namangan,D0288,7.1,14.0,1.3,20 300,Completed,card,4.7
T002952,2024-01-16 20:32:00,Toshkent,D0127,7.0,12.0,1.0,15 500,completed,cash,4.2
T004375,2024-03-28 17:20:00,Buxoro,D0173,12.2,36.0,1.0,34 800,Completed,card,5.0
T001678,2024-01-20 19:48:00,Samarqand,D0012,10.1,19.0,1.3,39 300,Completed,cash,4.6
T003235,2024-01-27 20:32:00,Toshkent,D0154,3.5,12.0,1.0,10 200,COMPLETED,cash,4.3
T004148,2024-01-03 07:59:00,Toshkent,D0296,3.9,15.0,1.0,16 600,completed,cash,5.0
T000577,2024-01-26 08:26:00,Samarqand,D0153,5.8,18.0,1.0,13 700,completed,cash,5.0
T003424,2024-01-22 03:31:00,Namangan,D0226,2.5,5.0,1.0,8 800,COMPLETED,cash,5.0
T002914,2024-02-17 04:28:00,Buxoro,D0276,9.8,17.0,1.0,,cancelled,,
T004688,2024-01-09 18:54:00,Andijon,D0210,3.9,10.0,1.3,21 600,Completed,card,4.3
T002614,2024-02-28 10:17:00,Toshkent,D0135,3.9,9.0,1.0,10 800,completed,cash,4.1
T003988,2024-02-07 17:45:00,Toshkent,D0022,3.8,9.0,1.0,,Cancelled,,
T000241,2024-01-02 17:43:00,Samarqand,D0155,6.2,17.0,1.0,33 700,completed,card,4.1
T002668,2024-01-23 19:57:00,Toshkent,D0076,5.0,,1.0,12 500,completed,cash,5.0
T000723,2024-02-21 17:33:00,Samarqand,D0184,3.9,,1.0,,cancelled,,
T002917,2024-02-25 10:13:00,Andijon,D0177,4.3,15.0,1.0,17 500,completed,cash,4.7
T003931,2024-01-17 07:09:00,Andijon,D0066,10.1,20.0,1.0,,no_show,,
T001425,2024-03-29 16:04:00,Buxoro,D0206,4.4,10.0,1.0,11 600,COMPLETED,cash,4.8
T003968,2024-02-13 19:45:00,Samarqand,D0047,5.2,12.0,1.0,12 800,completed,wallet,5.0
T004415,2024-02-20 20:56:00,Buxoro,D0277,6.5,17.0,1.0,22 300,completed,card,4.4
T001781,2024-01-20 08:24:00,Samarqand,D0052,4.9,11.0,1.3,16 100,completed,cash,4.2
T002486,2024-02-05 07:08:00,Toshkent,D0020,13.3,28.0,1.0,25 000,COMPLETED,card,4.5
T000311,2024-03-20 20:46:00,Buxoro,D0206,10.8,23.0,1.0,21 200,completed,card,4.5
T002035,2024-01-07 10:04:00,Toshkent,D0112,6.8,13.0,1.0,15 200,Completed,card,5.0
T003227,2024-01-05 09:02:00,Toshkent,D0269,3.3,7.0,1.5,22 900,Completed,card,4.4
T002020,2024-01-11 19:44:00,Toshkent,D0051,6.0,12.0,1.3,27 600,COMPLETED,card,4.7
T000894,2024-01-16 05:15:00,Toshkent,D0120,7.1,18.0,1.0,15 600,Completed,wallet,4.9
T003682,2024-02-06 10:04:00,Toshkent,D0093,11.5,24.0,1.0,,cancelled,,
T000572,2024-02-07 20:19:00,Toshkent,D0250,4.8,10.0,1.0,12 200,completed,cash,4.7
T002973,2024-02-15 07:39:00,Samarqand,D0155,3.6,8.0,1.0,24 600,COMPLETED,cash,4.9
T000074,2024-01-25 19:39:00,Toshkent,D0097,6.2,11.0,1.5,50 600,completed,card,4.8
T001594,2024-03-28 22:59:00,Andijon,D0041,7.5,15.0,1.0,16 200,completed,cash,4.4
T000154,2024-02-28 00:40:00,Namangan,D0143,10.1,21.0,1.0,20 200,COMPLETED,cash,4.9
T000564,2024-03-11 16:23:00,Namangan,D0285,3.4,7.0,1.0,15 500,COMPLETED,card,4.1
T002901,2024-01-25 08:03:00,Namangan,D0143,2.3,7.0,1.5,12 700,COMPLETED,wallet,4.2
T002327,2024-01-07 18:49:00,Namangan,D0285,14.5,30.0,2.0,79 800,completed,cash,4.1
T002589,2024-02-17 14:29:00,Toshkent,D0167,3.6,10.0,1.0,10 400,Completed,wallet,4.6
T002960,2024-01-08 09:20:00,Buxoro,D0206,4.5,9.0,1.0,11 800,Completed,card,5.0
T003943,2024-02-21 07:24:00,Samarqand,D0078,14.5,37.0,1.0,26 800,Completed,wallet,4.7
T001422,2024-02-09 20:36:00,Andijon,D0035,4.0,7.0,1.0,16 800,Completed,wallet,4.9
T002597,2024-03-16 20:14:00,Toshkent,D0097,4.6,9.0,1.0,28 100,Completed,wallet,4.6
T000509,2024-03-11 21:49:00,Samarqand,D0261,9.2,19.0,1.0,,canceled,,
T002438,2024-03-27 10:01:00,Toshkent,D0252,10.3,22.0,1.0,20 400,completed,card,4.1
T002416,2024-01-16 09:25:00,Toshkent,D0264,1.7,4.0,2.0,23 500,COMPLETED,cash,4.3
T001328,2024-03-28 19:00:00,Namangan,D0216,6.0,11.0,2.0,42 400,completed,card,4.9
T003929,2024-02-01 20:41:00,Namangan,D0196,4.7,10.0,1.0,28 400,completed,cash,4.1
T003474,2024-02-23 17:12:00,Toshkent,D0138,3.4,7.0,1.0,,Cancelled,,
T000031,2024-01-01 10:55:00,Andijon,D0102,4.8,12.0,1.0,12 200,completed,card,5.0
T003685,2024-01-08 07:22:00,Namangan,D0168,3.9,8.0,1.0,,cancelled,,
T003337,2024-01-02 08:25:00,Namangan,D0075,4.9,12.0,1.0,,no_show,,
T000462,2024-01-09 18:59:00,Toshkent,D0097,1.9,3.0,1.5,28 000,Completed,card,4.3
T002852,2024-01-02 17:47:00,Namangan,D0029,4.4,14.0,1.0,11 600,completed,card,5.0
T002179,2024-02-15 02:04:00,Toshkent,D0037,0.0,23.0,1.0,16 400,Completed,card,3.8
T004904,2024-02-07 20:42:00,Samarqand,D0128,8.1,19.0,1.0,,cancelled,,
T003094,2024-02-20 18:05:00,Toshkent,D0140,9.1,16.0,1.3,24 200,Completed,card,4.6
T002659,2024-01-03 20:48:00,Toshkent,D0114,5.4,22.0,1.0,13 100,completed,cash,4.9
T003693,2024-01-06 17:49:00,Toshkent,D0007,9.0,33.0,1.0,,cancelled,,
T003460,2024-02-08 10:17:00,Samarqand,D0045,7.3,16.0,1.0,16 000,completed,wallet,4.5
T001823,2024-03-30 09:51:00,Toshkent,D0221,7.6,18.0,1.3,32 100,completed,cash,4.4
T003592,2024-03-23 19:22:00,Samarqand,D0025,4.5,18.0,1.3,15 300,Completed,wallet,4.7
T001028,2024-01-28 08:30:00,Toshkent,D0161,6.7,,1.5,,Completed,wallet,3.9
T002303,2024-02-26 08:31:00,Buxoro,D0109,2.3,5.0,1.3,11 000,completed,wallet,4.6
T002045,2024-02-14 07:32:00,Samarqand,D0052,5.5,19.0,1.0,13 200,completed,cash,5.0
T001726,2024-02-04 10:17:00,Buxoro,D0156,7.6,24.0,1.0,24 700,completed,cash,4.8
T003219,2024-01-15 18:59:00,Namangan,D0029,3.0,6.0,1.5,14 200,completed,cash,4.9
T001471,2024-02-10 09:05:00,Toshkent,D0158,1.7,5.0,1.5,,cancelled,,
T004887,2024-03-30 19:35:00,Samarqand,D0078,4.2,9.0,1.5,,no_show,,
T001075,2024-02-16 17:46:00,Toshkent,D0157,2.6,4.0,1.0,13 700,completed,wallet,5.0
T004227,2024-02-18 19:09:00,Buxoro,D0282,5.7,11.0,1.0,13 600,completed,wallet,4.4
T002462,2024-02-24 07:51:00,Andijon,D0279,3.1,11.0,1.0,9 600,completed,cash,4.0
T002427,2024-01-18 17:42:00,Andijon,D0210,1.6,4.0,1.0,11 500,completed,card,4.4
T000472,2024-03-02 08:51:00,Andijon,D0175,12.8,20.0,1.5,54 200,completed,card,4.9
T001308,2024-01-14 18:06:00,Buxoro,D0230,23.5,47.0,1.3,77 600,completed,card,5.0
T001885,2024-01-19 23:50:00,Toshkent,D0097,11.5,22.0,1.0,52 200,COMPLETED,cash,5.0
T004773,2024-01-04 07:39:00,Namangan,D0232,7.2,24.0,1.0,15 800,Completed,wallet,5.0
T001152,2024-03-30 17:17:00,Andijon,D0183,0.0,9.0,1.0,,cancelled,,
T004501,2024-02-12 08:09:00,Toshkent,D0097,10.5,22.0,1.3,63 400,Completed,card,4.6
T004433,2024-01-29 10:23:00,Buxoro,D0206,14.9,36.0,1.0,27 400,completed,wallet,4.0
T000073,2024-01-27 00:34:00,Samarqand,D0078,13.4,26.0,1.0,,cancelled,,
T000003,2024-02-29 08:45:00,Toshkent,D0093,6.7,12.0,1.0,15 000,completed,card,4.0
T003825,2024-01-29 19:54:00,Andijon,D0046,7.1,18.0,1.0,,canceled,,
T004163,2024-02-08 15:25:00,Toshkent,D0085,2.3,5.0,1.0,8 400,Completed,card,3.5
T001366,2024-01-02 09:49:00,Samarqand,D0291,9.1,19.0,1.0,28 000,completed,cash,5.0
T004841,2024-03-30 14:29:00,Toshkent,D0112,15.9,45.0,1.0,28 800,COMPLETED,card,4.1
T004459,2024-03-08 06:51:00,Toshkent,D0085,14.2,47.0,1.0,26 300,completed,wallet,5.0
T000685,2024-03-30 03:43:00,Buxoro,D0083,2.4,4.0,1.0,8 600,Completed,cash,5.0
T002445,2024-02-07 14:53:00,Toshkent,D0239,3.6,8.0,1.0,10 400,Completed,cash,4.9
T002683,2024-02-15 13:10:00,Namangan,D0216,3.2,7.0,1.0,,Cancelled,,
T000905,2024-03-26 17:18:00,Toshkent,D0142,3.8,10.0,1.0,10 700,COMPLETED,cash,4.8
T000614,2024-03-07 09:12:00,Andijon,D0054,2.9,7.0,1.0,9 400,completed,card,5.0
T001558,2024-02-06 20:51:00,Toshkent,D0123,7.3,25.0,1.0,24 100,Completed,card,4.7
T002421,2024-03-13 08:23:00,Toshkent,D0024,5.8,10.0,2.0,41 500,completed,card,5.0
T004131,2024-03-02 19:18:00,Toshkent,D0195,4.6,8.0,1.0,18 100,Completed,wallet,3.5
T004784,2024-03-10 01:07:00,Toshkent,D0049,3.3,8.0,1.0,10 000,COMPLETED,card,5.0
T000363,2024-03-24 16:16:00,Andijon,D0177,2.5,5.0,1.0,13 500,completed,wallet,5.0
